Consumo,TCO,TCS,TIN,TMT,TPR,TRE,TREH,total_general
5256,2,0,0,0,0,0,0,2
5257,0,0,0,0,0,1,0,1
5260,1,0,0,0,0,0,0,1
5262,1,0,0,0,0,0,0,1
5265,2,0,0,0,0,0,0,2
5268,1,0,0,0,0,0,0,1
5270,2,0,0,0,0,0,0,2
5271,2,0,0,0,0,0,0,2
5272,1,0,0,0,0,0,0,1
5275,0,0,0,0,0,1,0,1
5278,3,0,0,0,0,0,0,3
5280,10,0,2,0,0,1,0,13
5281,0,0,0,0,0,1,0,1
5284,1,0,0,0,0,0,0,1
5286,1,0,0,0,0,0,0,1
5290,1,1,0,0,0,0,0,2
5291,2,0,0,0,0,0,0,2
5295,2,0,0,0,0,0,0,2
5297,1,0,0,0,0,0,0,1
5303,0,0,0,0,0,1,0,1
5304,1,0,0,0,0,0,0,1
5305,0,1,0,0,0,0,0,1
5306,2,0,0,0,0,0,0,2
5308,1,0,0,0,0,1,0,2
5310,1,0,0,0,0,0,0,1
5311,1,0,0,0,0,0,0,1
5315,2,0,0,0,0,0,0,2
5317,1,0,0,0,0,0,0,1
5320,4,1,0,0,0,1,0,6
5322,1,0,0,0,0,0,0,1
5324,1,0,0,0,0,0,0,1
5326,1,1,0,0,0,0,1,3
5327,0,0,1,0,0,0,0,1
5329,1,0,0,0,0,0,0,1
5330,1,0,0,0,0,0,0,1
5331,2,0,0,0,0,0,0,2
5332,1,0,0,0,0,0,0,1
5334,1,0,0,0,0,0,0,1
5336,1,0,0,0,0,0,0,1
5338,1,0,0,0,0,0,0,1
5340,2,0,0,0,0,0,0,2
5341,3,0,0,0,0,0,0,3
5345,1,0,0,0,0,0,0,1
5346,1,0,0,0,0,0,0,1
5348,0,0,0,0,0,1,0,1
5349,1,0,0,0,0,0,0,1
5350,1,0,0,0,0,0,0,1
5352,2,0,0,0,0,0,0,2
5355,0,0,0,0,0,1,0,1
5360,6,1,0,0,0,0,0,7
5361,1,0,0,0,0,0,0,1
5362,1,0,0,0,0,0,0,1
5364,2,0,0,0,0,0,0,2
5365,1,0,0,0,0,0,0,1
5366,0,0,1,0,0,0,0,1
5370,1,0,0,0,0,0,0,1
5374,1,0,0,0,0,0,0,1
5377,1,0,0,0,0,0,0,1
5380,2,1,0,0,0,0,0,3
5385,1,0,0,0,0,0,0,1
5386,1,0,0,0,0,0,0,1
5392,2,0,0,0,0,0,0,2
5394,0,0,0,0,0,1,0,1
5399,1,0,0,0,0,0,0,1
5400,8,0,0,0,0,0,0,8
5402,2,0,0,0,0,0,0,2
5403,1,0,0,0,0,0,0,1
5404,1,0,0,0,0,0,0,1
5408,1,0,0,0,0,0,0,1
5409,2,0,0,0,0,0,0,2
5410,1,0,0,0,0,0,0,1
5413,1,0,0,0,0,0,0,1
5415,1,0,0,0,0,0,0,1
5416,3,0,0,0,0,0,0,3
5417,1,0,0,0,0,0,0,1
5421,1,0,0,0,0,0,0,1
5425,1,0,0,0,0,0,0,1
5426,0,0,0,0,0,1,0,1
5427,1,0,0,0,0,0,0,1
5435,3,0,0,0,0,0,0,3
5436,1,0,0,0,0,0,0,1
5439,1,0,0,0,0,0,0,1
5440,5,0,0,0,0,0,0,5
5441,1,0,0,0,0,0,0,1
5442,2,0,0,0,0,0,0,2
5443,2,0,0,0,0,0,0,2
5444,1,0,0,0,0,0,0,1
5448,1,0,0,0,0,0,0,1
5449,1,0,0,0,0,0,0,1
5452,1,0,0,0,0,0,0,1
5455,1,0,0,0,0,0,0,1
5458,1,0,0,0,0,0,0,1
5460,0,0,0,0,0,1,0,1
5462,1,0,0,0,0,0,0,1
5464,1,0,0,0,0,0,0,1
5465,1,0,0,0,0,0,0,1
5466,2,0,0,0,0,0,0,2
5470,0,0,1,0,0,0,0,1
5474,3,0,0,0,0,0,0,3
5477,0,0,1,0,0,0,0,1
5479,0,0,1,0,0,0,0,1
5480,6,1,1,0,0,0,0,8
5481,1,0,0,0,0,0,0,1
5483,1,0,0,0,0,0,0,1
5484,2,0,0,0,0,0,0,2
5485,1,0,0,0,0,0,0,1
5490,1,0,0,0,0,0,0,1
5496,1,0,0,0,0,0,0,1
5498,1,0,0,0,0,0,0,1
5499,1,0,0,0,0,0,0,1
5502,2,0,0,0,0,0,0,2
5504,0,0,0,0,0,1,0,1
5507,1,0,0,0,0,0,0,1
5508,1,0,0,0,0,0,0,1
5509,1,0,0,0,0,0,0,1
5513,1,0,0,0,0,0,0,1
5517,1,0,0,0,0,0,0,1
5518,1,0,0,0,0,0,0,1
5520,10,1,1,0,0,0,0,12
5521,1,0,0,0,0,0,0,1
5523,1,0,0,0,0,0,0,1
5524,2,0,0,0,0,0,0,2
5528,1,0,0,0,0,0,0,1
5530,2,0,0,0,0,0,0,2
5533,1,0,0,0,0,0,0,1
5538,1,0,0,0,0,0,0,1
5542,0,0,1,0,0,0,0,1
5545,2,0,0,0,0,0,0,2
5548,1,0,0,0,0,0,0,1
5550,1,0,0,0,0,0,0,1
5557,1,0,0,0,0,0,0,1
5558,1,0,0,0,0,0,0,1
5560,6,0,1,0,0,1,0,8
5562,1,0,0,0,0,0,0,1
5563,2,0,0,0,0,0,0,2
5568,0,1,1,0,0,0,0,2
5571,1,0,0,0,0,0,0,1
5574,1,0,0,0,0,0,0,1
5579,1,0,0,0,0,0,0,1
5580,1,0,0,0,0,0,0,1
5581,0,1,0,0,0,0,0,1
5584,1,0,1,0,0,0,0,2
5585,1,0,0,0,0,0,0,1
5587,1,0,0,0,0,0,0,1
5588,1,0,0,0,0,0,0,1
5590,2,0,0,0,0,0,0,2
5591,1,0,0,0,0,0,0,1
5592,1,0,0,0,0,0,0,1
5596,2,0,0,0,0,0,0,2
5599,1,0,0,0,0,0,0,1
5600,10,0,1,0,0,1,0,12
5602,1,0,0,0,0,0,0,1
5604,2,0,0,0,0,0,0,2
5605,1,0,0,0,0,0,0,1
5606,1,0,0,0,0,0,0,1
5608,1,0,0,0,0,0,0,1
5609,0,0,1,0,0,0,0,1
5611,1,0,0,0,0,0,0,1
5613,3,0,0,0,0,0,0,3
5614,1,0,0,0,0,0,0,1
5615,1,0,0,0,0,0,0,1
5616,0,0,1,0,0,0,0,1
5617,1,0,0,0,0,0,0,1
5620,1,0,0,0,0,0,0,1
5621,2,0,0,0,0,0,0,2
5623,0,0,1,0,0,0,0,1
5634,1,0,0,0,0,0,0,1
5635,1,0,0,0,0,0,0,1
5636,1,0,0,0,0,0,0,1
5637,2,0,1,0,0,0,0,3
5640,2,1,0,0,0,0,0,3
5643,1,0,0,0,0,0,0,1
5646,2,0,0,0,0,0,0,2
5647,1,0,1,0,0,0,0,2
5651,1,0,0,0,0,0,0,1
5658,1,0,0,0,0,0,0,1
5659,1,0,0,0,0,0,0,1
5660,1,0,0,0,0,0,0,1
5661,1,0,0,0,0,0,0,1
5662,1,0,0,0,0,0,0,1
5670,1,0,0,0,0,0,0,1
5673,3,0,1,0,0,0,0,4
5674,1,0,0,0,0,0,0,1
5675,1,0,0,0,0,0,0,1
5679,1,0,0,0,0,0,0,1
5680,4,1,1,0,0,0,0,6
5683,1,0,0,0,0,0,0,1
5684,1,0,1,0,0,0,0,2
5685,1,0,0,0,0,0,0,1
5686,1,0,0,0,0,0,0,1
5687,1,0,0,0,0,0,0,1
5690,1,0,0,0,0,0,0,1
5692,1,0,0,0,0,0,0,1
5695,1,0,0,0,0,0,0,1
5699,1,0,0,0,0,0,0,1
5700,2,0,0,0,0,0,0,2
5701,2,0,0,0,0,0,0,2
5702,1,0,0,0,0,0,0,1
5703,1,0,0,0,0,0,0,1
5705,0,0,1,0,0,0,0,1
5707,1,0,0,0,0,0,0,1
5708,1,0,0,0,0,0,0,1
5711,0,0,0,0,0,0,1,1
5713,1,0,0,0,0,0,0,1
5714,1,0,0,0,0,0,0,1
5715,1,0,0,0,0,0,0,1
5720,2,0,0,0,0,0,0,2
5722,0,0,2,0,0,0,0,2
5727,1,0,0,0,0,0,0,1
5732,3,0,0,0,0,0,0,3
5733,1,0,0,0,0,0,0,1
5735,0,0,0,0,0,1,0,1
5739,0,0,0,0,0,1,0,1
5741,1,0,0,0,0,0,0,1
5742,0,0,0,0,0,0,1,1
5747,1,0,0,0,0,0,0,1
5749,1,0,0,0,0,0,0,1
5752,1,0,0,0,0,0,0,1
5754,1,0,0,0,0,0,0,1
5760,6,0,1,0,0,0,0,7
5764,1,0,0,0,0,0,0,1
5765,1,0,0,0,0,0,0,1
5769,2,0,0,0,0,0,0,2
5770,2,0,0,0,0,0,0,2
5771,0,0,0,0,0,1,0,1
5772,1,0,0,0,0,0,0,1
5775,3,0,0,0,0,0,0,3
5779,1,0,0,0,0,0,0,1
5780,1,0,0,0,0,0,0,1
5788,1,0,0,0,0,0,0,1
5790,1,0,0,0,0,1,0,2
5793,1,0,0,0,0,0,0,1
5795,1,0,0,0,0,0,0,1
5796,1,0,0,0,0,0,0,1
5797,1,0,0,0,0,0,0,1
5798,0,0,1,0,0,0,0,1
5800,2,1,1,0,0,0,0,4
5806,2,0,0,0,0,0,0,2
5810,1,0,0,0,0,0,0,1
5812,1,0,0,0,0,0,0,1
5813,1,0,0,0,0,0,0,1
5817,1,0,0,0,0,0,0,1
5818,1,0,0,0,0,0,0,1
5819,1,0,0,0,0,0,0,1
5822,2,0,0,0,0,0,0,2
5825,1,0,0,0,0,0,0,1
5827,1,0,0,0,0,0,0,1
5828,1,0,0,0,0,0,0,1
5830,2,0,0,0,0,0,0,2
5832,1,0,0,0,0,0,0,1
5835,0,0,1,0,0,0,0,1
5840,7,0,1,0,0,1,0,9
5842,1,0,0,0,0,0,0,1
5843,1,0,0,0,0,0,0,1
5849,1,0,0,0,0,0,0,1
5850,0,0,1,0,0,0,0,1
5852,1,0,0,0,0,0,0,1
5856,1,0,0,0,0,0,0,1
5857,1,0,0,0,0,0,0,1
5859,1,0,0,0,0,0,0,1
5863,1,0,0,0,0,1,0,2
5867,1,0,0,0,0,0,0,1
5871,1,0,0,0,0,0,0,1
5872,3,0,0,0,0,0,0,3
5875,3,0,0,0,0,0,0,3
5880,6,1,1,0,0,0,0,8
5883,1,0,0,0,0,0,0,1
5886,1,0,0,0,0,0,0,1
5887,1,0,0,0,0,0,0,1
5892,1,0,0,0,0,0,0,1
5895,1,0,0,0,0,0,0,1
5898,1,0,0,0,0,0,0,1
5902,0,1,0,0,0,0,0,1
5903,2,0,0,0,0,0,0,2
5908,1,0,0,0,0,0,0,1
5912,0,0,1,0,0,0,0,1
5914,1,0,0,0,0,0,0,1
5916,1,0,0,0,0,0,0,1
5920,10,0,1,0,0,0,0,11
5924,2,0,0,0,0,0,0,2
5925,1,0,0,0,0,0,0,1
5928,1,0,0,0,0,0,0,1
5931,2,0,0,0,0,0,0,2
5932,1,0,0,0,0,0,0,1
5933,0,0,1,0,0,0,0,1
5936,0,0,0,0,0,1,0,1
5938,1,0,0,0,0,0,0,1
5939,1,0,0,0,0,0,0,1
5940,0,1,0,0,0,0,0,1
5946,1,0,0,0,0,0,0,1
5947,1,0,0,0,0,0,0,1
5950,2,0,0,0,0,0,0,2
5952,0,0,2,0,0,0,0,2
5954,1,0,0,0,0,0,0,1
5955,1,0,0,0,0,0,0,1
5956,1,0,0,0,0,0,0,1
5960,2,0,0,0,0,0,0,2
5961,1,0,0,0,0,0,0,1
5963,1,0,0,0,0,0,0,1
5967,1,0,0,0,0,0,0,1
5973,1,0,0,0,0,0,0,1
5975,1,0,0,0,0,0,0,1
5979,1,0,0,0,0,0,0,1
5980,1,0,0,0,0,0,0,1
5983,2,0,0,0,0,0,0,2
5986,1,0,0,0,0,0,0,1
5988,1,0,0,0,0,0,0,1
5989,1,0,0,0,0,0,0,1
5990,1,0,0,0,0,0,0,1
5993,1,0,0,0,0,0,0,1
5997,2,0,0,0,0,0,0,2
6000,7,0,1,0,0,0,0,8
6003,1,0,0,0,0,0,0,1
6004,1,0,0,0,0,0,0,1
6007,0,1,0,0,0,0,0,1
6008,1,0,0,0,0,0,0,1
6010,2,0,0,0,0,0,0,2
6015,1,0,0,0,0,0,0,1
6021,1,0,0,0,0,0,0,1
6022,0,0,0,0,0,1,0,1
6025,1,0,0,0,0,0,0,1
6026,1,0,0,0,0,0,0,1
6028,1,0,0,0,0,0,0,1
6030,1,0,0,0,0,0,0,1
6031,1,0,0,0,0,0,0,1
6034,1,0,1,0,0,0,0,2
6035,1,0,0,0,0,0,0,1
6039,1,0,0,0,0,0,0,1
6040,2,0,0,0,0,0,0,2
6042,2,0,0,0,0,0,0,2
6045,1,0,0,0,0,0,0,1
6046,1,0,0,0,0,0,0,1
6047,2,0,0,0,0,0,0,2
6050,1,0,0,0,0,0,0,1
6055,1,0,0,0,0,0,0,1
6060,0,0,1,0,0,0,0,1
6065,1,0,0,0,0,0,0,1
6066,1,0,1,0,0,0,0,2
6074,1,0,0,0,0,0,0,1
6080,9,0,0,0,0,0,0,9
6084,1,0,0,0,0,0,0,1
6088,1,0,0,0,0,0,0,1
6090,0,1,0,0,0,0,0,1
6100,1,0,0,0,0,0,0,1
6101,1,0,1,0,0,0,0,2
6103,2,0,0,0,0,0,0,2
6106,1,0,0,0,0,0,0,1
6111,1,0,0,0,0,0,0,1
6113,1,0,0,0,0,0,0,1
6115,1,0,0,0,0,0,0,1
6117,1,0,0,0,0,0,0,1
6120,1,0,0,0,0,2,0,3
6125,1,0,0,0,0,0,0,1
6127,1,0,0,0,0,0,0,1
6130,1,0,0,0,0,0,0,1
6142,1,0,0,0,0,0,0,1
6143,1,0,0,0,0,0,0,1
6149,1,0,0,0,0,0,0,1
6150,1,0,0,0,0,0,0,1
6151,1,0,0,0,0,0,0,1
6153,1,0,0,0,0,0,0,1
6156,0,0,0,0,0,1,0,1
6159,1,0,0,0,0,0,0,1
6160,12,0,1,0,0,0,1,14
6164,1,0,0,0,0,0,0,1
6166,0,1,0,0,0,0,0,1
6167,1,0,0,0,0,0,0,1
6168,1,0,0,0,0,0,0,1
6170,1,0,0,0,0,0,0,1
6178,1,0,0,0,0,0,0,1
6179,1,0,0,0,0,0,0,1
6181,1,0,0,0,0,0,0,1
6188,1,0,0,0,0,0,0,1
6195,1,0,0,0,0,0,0,1
6198,2,0,0,0,0,0,0,2
6200,4,0,1,0,0,2,0,7
6202,1,0,0,0,0,0,0,1
6205,1,0,0,0,0,0,0,1
6207,1,0,0,0,0,0,0,1
6210,1,0,0,0,0,0,0,1
6214,2,0,0,0,0,0,0,2
6215,1,0,0,0,0,0,0,1
6220,1,0,0,0,0,0,0,1
6225,1,0,0,0,0,0,0,1
6227,1,0,0,0,0,0,0,1
6235,1,0,0,0,0,0,0,1
6237,1,0,0,0,0,0,0,1
6240,12,0,1,0,0,1,0,14
6244,2,0,0,0,0,0,0,2
6250,2,0,0,0,0,0,0,2
6253,1,0,0,0,0,0,0,1
6255,1,0,0,0,0,0,0,1
6259,2,0,0,0,0,0,0,2
6260,0,0,1,0,0,0,0,1
6263,1,0,0,0,0,0,0,1
6271,1,0,0,0,0,0,0,1
6280,2,1,0,0,0,0,0,3
6284,1,0,0,0,0,0,0,1
6286,1,0,0,0,0,0,0,1
6291,2,0,0,0,0,0,0,2
6297,2,0,0,0,0,0,0,2
6300,2,0,0,0,0,0,0,2
6307,1,0,0,0,0,0,0,1
6314,2,0,0,0,0,0,0,2
6316,1,0,0,0,0,0,0,1
6318,2,0,0,0,0,0,0,2
6320,7,2,0,0,0,1,0,10
6325,1,0,0,0,0,0,0,1
6328,1,0,0,0,0,0,0,1
6331,2,0,0,0,0,0,0,2
6334,1,0,0,0,0,0,0,1
6336,1,0,0,0,0,0,0,1
6337,1,0,0,0,0,0,0,1
6338,1,0,0,0,0,0,0,1
6342,1,0,0,0,0,0,0,1
6343,1,0,0,0,0,0,0,1
6345,2,0,0,0,0,0,0,2
6346,1,0,0,0,0,0,0,1
6348,1,0,0,0,0,0,0,1
6354,1,0,0,0,0,0,0,1
6357,1,0,0,0,0,0,0,1
6360,4,2,0,0,0,0,0,6
6367,1,0,0,0,0,0,0,1
6370,2,0,0,0,0,0,0,2
6371,1,0,0,0,0,0,0,1
6377,1,0,0,0,0,0,0,1
6379,0,0,0,0,0,1,0,1
6380,1,1,0,0,0,0,0,2
6388,1,0,0,0,0,0,0,1
6389,0,0,1,0,0,0,0,1
6390,1,0,0,0,0,0,0,1
6393,1,0,0,0,0,0,0,1
6396,2,0,0,0,0,0,0,2
6399,1,0,0,0,0,0,0,1
6400,9,0,1,0,0,0,0,10
6404,1,0,0,0,0,0,0,1
6409,1,0,0,0,0,0,0,1
6412,1,0,0,0,0,0,0,1
6414,1,0,0,0,0,0,0,1
6419,1,0,0,0,0,0,0,1
6420,1,0,0,0,0,0,0,1
6425,1,0,0,0,0,0,0,1
6426,1,0,1,0,0,0,0,2
6429,1,0,0,0,0,0,0,1
6432,1,0,0,0,0,0,0,1
6433,1,0,0,0,0,0,0,1
6440,3,1,0,0,0,0,0,4
6442,1,0,0,0,0,0,0,1
6444,2,0,0,0,0,0,0,2
6446,1,0,0,0,0,0,0,1
6449,0,0,1,0,0,0,0,1
6454,1,0,0,0,0,0,0,1
6462,1,0,0,0,0,0,0,1
6471,2,0,0,0,0,0,0,2
6474,1,0,0,0,0,0,0,1
6476,1,0,0,0,0,0,0,1
6479,1,0,0,0,0,0,0,1
6480,3,2,0,0,0,1,0,6
6484,1,0,0,0,0,0,0,1
6487,1,0,0,0,0,0,0,1
6490,1,0,0,0,0,0,0,1
6493,1,0,0,0,0,0,0,1
6497,0,0,0,0,0,0,1,1
6504,1,0,0,0,0,0,0,1
6505,2,0,0,0,0,0,0,2
6512,1,0,0,0,0,0,0,1
6514,1,0,1,0,0,0,0,2
6515,1,0,0,0,0,0,0,1
6517,1,0,0,0,0,0,0,1
6520,1,0,1,0,0,0,0,2
6522,1,0,0,0,0,0,0,1
6525,2,0,0,0,0,0,0,2
6527,1,0,0,0,0,0,0,1
6528,1,0,0,0,0,0,0,1
6529,1,0,0,0,0,0,0,1
6536,1,0,0,0,0,0,0,1
6539,1,0,0,0,0,0,0,1
6540,1,0,0,0,0,0,0,1
6541,2,0,0,0,0,0,0,2
6544,1,0,0,0,0,0,0,1
6547,1,0,0,0,0,0,0,1
6548,1,0,0,0,0,0,0,1
6549,1,0,0,0,0,0,0,1
6554,1,0,0,0,0,0,0,1
6555,2,0,0,0,0,0,0,2
6559,1,0,0,0,0,0,0,1
6560,7,0,0,0,0,0,0,7
6563,1,1,0,0,0,0,0,2
6565,2,0,0,0,0,0,0,2
6567,1,0,0,0,0,0,0,1
6570,0,0,1,0,0,0,0,1
6573,1,0,0,0,0,0,0,1
6574,1,0,0,0,0,0,0,1
6576,1,0,0,0,0,0,0,1
6578,1,0,0,0,0,0,0,1
6583,2,0,0,0,0,0,0,2
6585,1,0,0,0,0,0,0,1
6586,1,0,0,0,0,0,0,1
6588,1,0,0,0,0,0,0,1
6590,1,0,0,0,0,0,0,1
6592,0,0,0,0,0,1,0,1
6596,1,0,0,0,0,0,0,1
6600,12,0,2,0,0,0,0,14
6601,1,0,0,0,0,0,0,1
6604,2,0,0,0,0,0,0,2
6606,1,0,0,0,0,0,0,1
6609,3,0,0,0,0,0,0,3
6611,1,0,0,0,0,0,0,1
6617,1,0,0,0,0,0,0,1
6619,0,1,0,0,0,0,0,1
6621,1,0,0,0,0,0,0,1
6622,1,0,0,0,0,0,0,1
6628,1,0,0,0,0,0,0,1
6632,1,0,0,0,0,0,0,1
6639,1,0,0,0,0,0,0,1
6640,2,0,0,0,0,0,0,2
6643,0,1,0,0,0,0,0,1
6645,1,0,0,0,0,0,0,1
6647,1,0,0,0,0,0,0,1
6656,1,0,0,0,0,0,0,1
6668,1,0,1,0,0,0,0,2
6671,1,0,0,0,0,0,0,1
6674,1,0,0,0,0,0,0,1
6675,1,0,0,0,0,0,0,1
6680,3,0,0,0,0,0,0,3
6685,0,0,1,0,0,0,0,1
6686,2,0,0,0,0,0,0,2
6688,1,0,0,0,0,0,0,1
6691,0,1,0,0,0,0,0,1
6694,0,0,1,0,0,0,0,1
6702,1,0,0,0,0,0,0,1
6704,1,0,0,0,0,0,0,1
6706,1,0,0,0,0,0,0,1
6709,1,0,0,0,0,0,0,1
6717,1,0,0,0,0,0,0,1
6720,3,0,0,0,0,0,0,3
6722,1,0,0,0,0,0,0,1
6723,2,0,0,0,0,0,0,2
6732,1,0,0,0,0,0,0,1
6736,1,0,0,0,0,0,0,1
6737,1,0,0,0,0,0,0,1
6753,1,0,0,0,0,0,0,1
6755,1,0,0,0,0,0,0,1
6756,1,0,0,0,0,0,0,1
6759,2,0,0,0,0,0,0,2
6760,1,0,0,0,0,0,0,1
6762,0,0,0,0,1,0,0,1
6763,1,0,0,0,0,0,0,1
6765,1,0,0,0,0,0,0,1
6772,1,0,0,0,0,0,0,1
6773,1,0,0,0,0,0,0,1
6775,1,0,0,0,0,0,0,1
6782,1,0,0,0,0,0,0,1
6790,1,0,0,0,0,0,0,1
6791,1,0,0,0,0,0,0,1
6795,1,0,0,0,0,0,0,1
6796,1,0,0,0,0,0,0,1
6798,0,0,1,0,0,0,0,1
6800,6,1,0,0,0,0,0,7
6802,1,0,0,0,0,0,0,1
6816,0,0,1,0,0,0,0,1
6818,1,0,0,0,0,0,0,1
6820,1,0,0,0,0,0,0,1
6822,1,0,0,0,0,0,0,1
6832,1,0,0,0,0,0,0,1
6833,2,0,0,0,0,0,0,2
6836,1,0,0,0,0,0,0,1
6840,9,1,0,0,0,0,0,10
6851,1,0,0,0,0,0,0,1
6859,1,0,0,0,0,0,0,1
6861,1,0,0,0,0,0,0,1
6873,1,0,0,0,0,0,0,1
6874,2,0,0,0,0,0,0,2
6876,1,0,0,0,0,0,0,1
6880,6,0,0,0,0,0,0,6
6887,1,0,0,0,0,0,0,1
6889,2,0,0,0,0,0,0,2
6890,1,0,0,0,0,0,0,1
6891,1,0,0,0,0,0,0,1
6893,1,0,0,0,0,0,0,1
6898,1,0,0,0,0,0,0,1
6902,1,0,0,0,0,0,0,1
6906,1,0,0,0,0,0,0,1
6907,1,0,0,0,0,0,0,1
6911,1,0,0,0,0,0,0,1
6920,2,0,0,0,0,0,0,2
6939,1,0,0,0,0,0,0,1
6950,1,0,0,0,0,0,0,1
6954,0,1,0,0,0,0,0,1
6956,2,0,0,0,0,0,0,2
6960,9,0,3,0,0,0,0,12
6961,1,0,0,0,0,0,0,1
6967,1,0,0,0,0,0,0,1
6972,1,0,0,0,0,0,0,1
6974,1,0,0,0,0,0,0,1
6976,1,0,0,0,0,0,0,1
6980,1,0,0,0,0,0,0,1
6981,1,0,0,0,0,0,0,1
6985,1,0,0,0,0,0,0,1
6990,1,0,0,0,0,0,0,1
6993,1,0,0,0,0,0,0,1
6994,1,0,0,0,0,0,0,1
7000,3,0,0,0,0,0,0,3
7003,1,0,0,0,0,0,0,1
7011,1,0,0,0,0,0,0,1
7015,1,0,0,0,0,0,0,1
7017,1,0,0,0,0,0,0,1
7020,1,0,0,0,0,0,0,1
7032,2,0,0,0,0,0,0,2
7040,9,1,1,0,0,0,0,11
7056,1,0,0,0,0,0,0,1
7057,1,0,0,0,0,0,0,1
7058,1,0,0,0,0,0,0,1
7068,1,0,0,0,0,0,0,1
7077,1,0,0,0,0,0,0,1
7078,1,0,0,0,0,0,0,1
7080,2,0,1,0,0,0,0,3
7086,1,0,0,0,0,0,0,1
7091,1,0,0,0,0,0,0,1
7093,1,0,0,0,0,0,0,1
7101,2,0,0,0,0,0,0,2
7103,1,0,0,0,0,0,0,1
7106,1,0,0,0,0,0,0,1
7110,1,0,0,0,0,0,0,1
7119,1,0,0,0,0,0,0,1
7120,3,0,2,0,0,0,0,5
7123,1,0,0,0,0,0,0,1
7125,1,0,0,0,0,0,0,1
7126,1,0,0,0,0,0,0,1
7130,1,0,0,0,0,0,0,1
7132,1,0,0,0,0,0,0,1
7139,1,0,0,0,0,0,0,1
7154,1,0,0,0,0,0,0,1
7160,2,0,0,0,0,0,0,2
7161,1,0,0,0,0,0,0,1
7162,1,0,0,0,0,0,0,1
7179,2,0,0,0,0,0,0,2
7182,1,0,0,0,0,0,0,1
7186,1,0,0,0,0,0,0,1
7188,1,0,0,0,0,0,0,1
7199,1,0,0,0,0,0,0,1
7200,6,0,1,0,0,0,0,7
7206,1,0,0,0,0,0,0,1
7214,1,0,0,0,0,0,0,1
7221,1,0,0,0,0,0,0,1
7229,1,0,0,0,0,0,0,1
7233,0,0,0,0,0,1,0,1
7237,1,0,0,0,0,0,0,1
7240,3,0,0,0,0,0,0,3
7241,1,0,0,0,0,0,0,1
7243,1,0,0,0,0,0,0,1
7244,2,0,0,0,0,0,0,2
7248,1,0,0,0,0,0,0,1
7250,1,0,0,0,0,0,0,1
7253,1,0,0,0,0,0,0,1
7254,1,0,0,0,0,0,0,1
7258,1,0,0,0,0,0,0,1
7260,1,0,0,0,0,0,0,1
7262,1,0,0,0,0,0,0,1
7267,1,0,0,0,0,0,0,1
7268,1,0,0,0,0,0,0,1
7269,1,0,0,0,0,0,0,1
7272,1,0,0,0,0,0,0,1
7275,1,0,0,0,0,0,0,1
7280,7,0,0,0,0,1,0,8
7283,1,0,0,0,0,0,0,1
7285,1,0,0,0,0,0,0,1
7297,3,0,0,0,0,0,0,3
7306,1,0,0,0,0,0,0,1
7314,1,0,0,0,0,0,0,1
7318,1,0,0,0,0,0,0,1
7320,4,0,2,0,0,0,0,6
7333,1,0,0,0,0,0,0,1
7343,1,0,0,0,0,0,0,1
7348,1,0,0,0,0,0,0,1
7350,1,0,0,0,0,0,0,1
7358,1,0,0,0,0,0,0,1
7360,8,1,1,0,0,0,0,10
7361,1,0,0,0,0,0,0,1
7363,1,0,0,0,0,0,0,1
7364,1,0,0,0,0,0,0,1
7367,0,0,1,0,0,0,0,1
7374,1,0,0,0,0,0,0,1
7379,1,0,0,0,0,0,0,1
7380,1,0,0,0,0,0,0,1
7383,1,0,0,0,0,0,0,1
7392,0,1,0,0,0,0,0,1
7400,3,0,0,0,0,0,0,3
7402,1,0,0,0,0,0,0,1
7406,0,0,1,0,0,0,0,1
7413,1,0,0,0,0,0,0,1
7414,1,0,0,0,0,0,0,1
7416,3,0,0,0,0,0,0,3
7420,1,0,0,0,0,0,0,1
7421,1,0,0,0,0,0,0,1
7423,1,0,0,0,0,0,0,1
7426,0,0,1,0,0,0,0,1
7440,5,0,0,0,0,0,0,5
7443,0,0,1,0,0,0,0,1
7444,2,0,0,0,0,1,0,3
7447,1,0,0,0,0,0,0,1
7456,1,0,0,0,0,0,0,1
7461,0,1,0,0,0,0,0,1
7462,1,0,0,0,0,0,0,1
7467,1,0,0,0,0,0,0,1
7473,1,0,0,0,0,0,0,1
7478,1,0,0,0,0,0,0,1
7480,1,0,0,0,0,0,0,1
7481,1,0,0,0,0,0,0,1
7487,2,0,0,0,0,0,0,2
7491,1,0,0,0,0,0,0,1
7494,1,0,0,0,0,0,0,1
7497,1,0,0,0,0,0,0,1
7507,1,0,0,0,0,0,0,1
7520,6,0,0,0,0,0,0,6
7529,1,0,0,0,0,0,0,1
7532,1,0,0,0,0,0,0,1
7540,1,0,0,0,0,0,0,1
7541,1,0,0,0,0,0,0,1
7549,0,0,1,0,0,0,0,1
7550,1,0,0,0,0,0,0,1
7552,1,0,0,0,0,0,0,1
7560,3,1,0,0,0,0,0,4
7567,1,0,0,0,0,0,0,1
7572,1,0,0,0,0,0,0,1
7573,0,0,0,0,0,1,0,1
7577,1,0,0,0,0,0,0,1
7579,1,0,0,0,0,0,0,1
7580,1,0,0,0,0,0,0,1
7581,1,0,0,0,0,0,0,1
7582,2,0,0,0,0,0,0,2
7600,3,0,0,0,0,0,0,3
7605,1,0,0,0,0,0,0,1
7610,1,0,0,0,0,0,0,1
